x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,duration,event,duration_true,event_true,censoring_true
2.3102906,8.799158,0.46537787,-0.037611365,-1.7125058,-3.51742,-0.5353973,1.5586512,2.0888228,-0.0155368,1.1296221,-1.3723316,1.4615456,1.0004369,-0.5373132,0.5228989,-1.5529854,-1.3599379,0.38199502,-0.09188503,0.7121355,5.8570275,5.342192,-0.3314357,0.3279902,11.534689,1.0800686,1.5743836,0.7099694,-1.8548417,1.1461353,0.4295169,-1.158535,0.8124292,0.5489093,0.31293073,2.817272,0.15057844,1.061027,3.833111,1.7956489,-5.5827417,6.096366,-2.0158474,-0.055438932,581.35626,1,19.1,1.0,76.7
-1.2519807,-4.6401625,-0.08194077,0.25714442,3.2620955,3.0264761,0.33969963,0.0047974237,0.48854485,0.29061872,-1.5887517,1.3745843,2.566794,-0.37642127,0.3276019,-1.7602184,-0.10963134,-4.076397,0.47755164,-0.51280755,0.056439493,6.905653,12.607243,0.17403333,-0.015973417,8.207264,0.6953964,1.3792119,0.29308245,-0.2743454,0.14930846,-0.6388268,-51.696266,-1.1682905,-1.1583157,0.6566579,6.5572586,-0.045004055,-0.20628636,-3.9270847,-1.0458004,-1.8626676,-7.159737,-2.104257,0.4351049,2005.8313,1,65.9,1.0,68.9
-3.4645646,-4.054565,0.33236206,-0.03949227,-1.1805539,2.3542504,0.5979719,0.5602498,3.110081,1.1812729,-2.0078993,0.8326807,0.7142611,-0.003241325,0.39503172,0.29594427,0.62897575,0.048082158,-1.3681175,0.27943,-0.5152058,-5.0049796,-6.1163244,0.025905136,0.5933973,8.575421,0.4720041,1.2637415,0.3156259,0.3985262,-1.0087448,0.082822226,38.408356,-1.3128837,-1.183537,0.3118837,7.0096536,0.77060544,-0.4941095,0.79958415,0.236093,4.496829,-1.0868486,3.8520393,-0.6530662,377.425,1,12.4,1.0,84.5
0.09970504,-0.9098211,-1.6470604,-0.24682464,-2.385787,-1.1323951,-0.0028247153,0.78691113,0.60455817,-0.6830776,-0.1330601,1.953294,-0.6790027,-0.054729573,-0.36944425,-0.7651356,0.8585035,-0.05950653,-0.21835308,0.18166956,0.70503765,2.76146,14.003219,0.027233317,1.6538599,3.7892005,-0.7679689,-3.9034429,-1.5988941,1.6047903,-0.28609088,0.34103823,47.02719,-0.5662607,-0.2303319,-0.43204418,3.4959464,0.53544605,0.18307921,2.2150095,0.54445577,-2.8268194,-4.817855,2.9606912,0.021780679,48.7,1,1.6,1.0,100.0
2.501826,2.7265356,-1.6476064,0.18543795,-1.3404102,-2.3109248,-0.05247875,-1.1786399,-3.2332335,-1.7542903,-1.5906038,-0.13468081,3.5932689,0.5891293,-0.118659645,2.934968,-0.03642453,-0.21364434,-1.790902,0.53772813,-0.59275883,-4.2766643,-20.367199,-0.6396417,0.9149079,2.3977172,1.507177,3.5209734,1.4420326,-1.8261671,1.7631918,0.2169218,-23.014532,0.10493943,0.091277204,-0.44914567,0.66073495,0.34850743,-0.98474586,-4.085934,0.5530758,-5.3123307,-1.3350797,-3.3451462,0.6732084,1558.4,0,100.0,0.0,51.2
1.2456058,1.9733087,1.2529602,-0.35940972,1.3853954,-2.1770494,-0.8635415,0.16622274,0.3229895,1.5682472,-0.30028644,-0.6948895,-3.2611582,-0.47423664,0.4586181,0.0923606,-0.310635,3.729122,-0.26814142,0.6256455,0.5433814,2.8014507,7.3089976,0.4922086,-0.38235158,9.099638,0.41215944,-1.2061272,-1.8713968,1.3420453,-1.3149191,-0.18453883,3.671187,-0.22965252,0.22472146,0.07312882,0.3075305,-0.4998984,0.6091473,3.0488012,-0.3775188,7.397847,-2.3839753,4.037589,-0.23853266,21.30625,1,0.7,1.0,41.7
0.098474264,1.9631937,1.0551702,0.46708813,2.5914357,-0.771555,0.36520484,-1.378355,0.17708234,0.72510517,1.2065839,1.6540966,6.7878685,0.6809536,-0.38261446,-2.2985368,0.032311723,-4.6405654,-1.4498734,0.22453451,-0.14249817,-3.332472,-24.635345,-0.52477896,-0.11779934,-1.7649112,-0.8446761,-0.46844715,1.6901429,-2.5923638,-0.064566836,0.46940106,-3.7743218,-0.46629703,-0.66480494,-0.23618232,1.7723353,-0.15333396,1.4516145,4.921894,1.445811,-0.9422804,11.210447,-6.1385164,0.6272714,97.4,1,3.2,1.0,16.4
0.38546738,1.3117708,2.3905375,-0.4755942,-0.1746154,4.4596343,0.21313243,-0.8000457,-3.3070138,-1.6185633,0.5564171,-0.3542879,1.1919872,0.14539161,0.29150656,0.32848758,-1.4176068,-6.1009994,-1.303644,0.17801148,-0.05267446,1.2546053,13.156568,0.405987,-0.53690773,-0.5487652,0.1472091,2.5660868,1.5885972,-1.1700203,-0.025148092,-0.67321193,-101.62219,-0.26930675,-0.9375016,-0.1322627,-2.7547765,-0.38103005,0.01951953,0.7804035,0.08338254,-0.12869766,-6.9898505,-2.6782894,0.53805125,185.66875,1,6.1,1.0,6.4
2.6227927,9.57112,-0.48635364,0.2932804,-1.1648417,-1.9570887,-0.07042073,0.047961045,-0.8541363,-0.29370713,-0.75301665,1.6494306,-2.8417277,-0.60758793,0.1739641,1.1399666,-1.0128956,0.8902371,1.1620114,-0.04852792,-0.8521628,-3.002754,-16.15838,-0.7820979,0.66247755,-0.30150193,0.78844476,-1.3132817,-1.3219595,0.4720894,-0.839365,-0.38892952,-45.11506,-0.29213592,-1.2081035,0.47664824,4.6579747,0.4352475,-0.58650446,-0.3996133,0.4480364,-11.052535,-5.1599994,-1.9875714,0.15042819,1610.1438,0,100.0,0.0,52.9
-2.7411165,-5.3144755,-1.4151568,0.025048198,-3.48867,-0.6829525,-0.29843664,-0.3143189,-2.4869058,-0.9794457,0.316644,0.15475456,-2.1214364,0.01560571,-0.22919737,1.289292,0.31859824,4.374865,1.4582049,-0.4923541,0.9831948,-0.08033608,3.6979804,0.50158685,0.46137697,-0.9589048,0.82597625,3.4116352,1.9181484,-2.8164408,0.055145986,0.18695869,-50.572716,0.1203308,-1.0420897,1.0085703,1.3237439,0.15220976,-1.0072935,-3.6141577,0.49649394,6.388431,9.151764,1.6203634,-0.46050087,468.7375,1,15.4,1.0,100.0
-1.4458374,-8.452461,-0.57990307,0.0265632,2.6840546,-0.58322614,-0.3859538,-1.2803423,-3.1279583,-1.3838266,-1.0801789,1.9181722,2.7656105,-0.5622329,0.5782877,-1.8956574,0.17635073,-4.337801,-1.2160226,0.12491306,1.2547525,1.2220026,-12.937536,-0.7131869,1.3935277,-5.4022484,-0.6791639,-2.794137,-1.5484716,0.48710546,-0.98133004,-0.03045671,48.14946,-1.015232,-0.0920979,0.5559645,-5.9253807,-0.15179041,-0.96002144,-3.0723407,-0.2602834,2.303228,-8.47962,0.5475524,0.36602834,532.65625,1,17.5,1.0,52.3
2.0000014,-3.175871,0.1950266,-0.16690092,2.6490011,-2.2175202,0.3379842,-1.9275672,-3.5847275,-1.3349563,1.2603546,-1.38503,-5.284362,-0.16496283,-0.27895963,-2.2250412,1.3992223,1.8839663,-0.47466782,0.044436432,0.20195732,1.4410028,0.7878719,-0.63769424,-0.009817068,8.335279,0.45477477,-0.4617303,-1.5177377,1.4060692,-0.7655964,-0.33153993,-68.1446,-0.15313461,-0.21355252,0.23347934,-1.5892515,-0.3345361,1.0897958,4.9676237,-2.2182326,10.276316,12.161071,-0.5388817,-0.16827135,70.00625,0,6.9,1.0,2.3
-1.0408262,-1.4805043,0.28279623,-0.20037806,0.62812567,-4.240883,0.5103863,-1.1824529,-0.80862474,-0.7487489,-0.27742484,0.34417072,1.6851768,-0.07074358,0.20695193,-1.5861198,-0.44311517,0.9005345,0.27116033,0.4271417,1.0228394,0.7130723,-21.862265,-0.038531248,-1.0701982,7.41617,1.427533,0.17470749,-1.2657497,-0.30121148,2.0478213,-0.2971468,-60.51894,0.0058831316,0.21531576,0.67438996,3.7853975,0.031597517,0.59934914,3.9455621,0.9567146,-8.052244,-11.145515,3.202708,-0.08334761,298.2875,0,73.3,1.0,9.8
-3.1550293,-7.4925113,-0.5625358,-0.4225856,-2.9220338,-5.047945,-0.6843502,2.0415826,1.4614633,-0.16076362,0.22691959,0.32973668,-3.818218,0.12559406,-0.32156453,-0.6247084,-0.1755606,-0.46683726,-0.06158251,-0.08599855,-0.7768997,-2.5533533,-13.403223,-0.25230488,-0.6759447,-10.322082,-1.1849886,-0.038708527,0.833121,-0.19467771,1.4902055,0.08263487,-22.842512,0.056275774,0.34074518,0.39462802,3.2688901,0.09814152,0.4102729,3.9138362,-0.37693813,0.23887967,8.502027,-3.567296,0.19474217,806.59375,1,26.5,1.0,100.0
0.16656972,-2.0456285,1.1814916,-0.67076117,-1.2698336,1.3225911,-0.58442545,1.4197816,1.4215044,1.0107734,1.8492312,-1.3856386,-4.7941785,-0.01746465,-0.41787916,-1.6757725,1.0928899,3.1430986,0.2708541,0.20750365,-0.29010415,-1.9982004,8.789943,0.6571366,-1.5306438,17.050692,1.0807922,1.1670635,-1.0430989,2.601051,1.1573906,0.6604724,68.779076,-1.3620692,-1.1337686,-0.33309412,2.8629053,0.0028027908,-0.35293043,-3.9010146,0.45373648,-2.0224373,-0.6410325,0.76284087,0.15146671,298.2875,0,17.2,1.0,9.8
-0.91883206,2.7210054,-0.23051323,0.32859042,-1.2236222,5.204629,0.69266766,-0.35270342,-1.1172543,-1.5815492,2.3832223,-0.7618697,-1.5634276,-0.57320255,0.08927618,0.8648169,-0.2356599,-2.1774817,0.34614688,-0.29345635,-0.18799543,-0.43918902,-2.9420514,-0.12067719,1.3735052,-11.244348,-1.1446854,-3.7420747,0.61871994,-3.1837676,-1.0898902,-0.50385463,-14.355281,-0.6416962,-0.71574914,0.09321995,-6.4887986,-0.7342481,0.0923912,-2.3092363,0.21101634,7.7414646,11.190122,-4.647606,0.42060193,3043.75,0,100.0,0.0,100.0
3.6664615,11.461792,0.68282115,0.09199405,-0.09091649,-1.1926023,0.024387566,-1.3616353,-1.8073093,-0.15567929,-2.6534572,2.2800384,6.7113857,0.64375085,-0.18197669,0.078597,0.6959281,-1.1977503,-1.2318869,0.47431996,-1.2286111,-3.7091734,1.9286369,-0.010588311,0.2531436,1.8818724,1.1671754,3.2692626,1.4285582,-2.0897186,0.6619637,-0.20511436,1.5386759,-0.21400853,-0.04817778,1.0237118,0.6544659,-0.57999104,0.997965,2.80954,-0.24786125,7.4206963,10.554872,-0.23896812,-0.23375961,246.54376,0,100.0,0.0,8.1
1.2736287,-1.7553222,-0.04477193,0.24088274,3.897834,3.0380094,0.530423,-1.6257275,-2.1423564,-1.215098,-1.1655304,0.2590478,-2.5222228,0.3710839,-0.37989813,-0.89785,0.39200446,2.7537131,-0.57755107,0.49598712,-0.33738154,-2.7684672,-2.6712513,0.56640685,-0.92585766,-2.0394974,1.1965007,0.69822353,-2.150504,2.9707768,-0.017477175,-0.058219567,-7.2567525,-1.3192798,-0.8247652,-1.1451743,0.93167067,0.7655215,-0.09330737,3.6092892,1.3054857,-7.512087,-9.797834,3.2205079,-0.40258598,639.1875,1,21.0,1.0,100.0
-1.7612358,0.41598162,-0.61903054,0.13174637,-1.3387356,-3.4160824,0.551983,-1.0797956,-1.7090799,-1.4325631,1.0968091,-2.354355,2.1674964,-0.10884106,0.5755405,-1.9545611,1.1730629,0.3140631,-0.43768638,0.13748874,0.5094322,6.2134004,3.2918043,-0.50142854,0.55700296,-4.2275176,-1.1003994,0.99053633,0.037644967,2.2878404,-0.59480745,0.209381,87.62951,-1.5359176,-1.0135027,0.3567174,0.6634363,0.07206967,-0.049043257,-2.087197,2.551336,-2.2162862,10.215718,-1.1047164,-0.20138776,1153.5813,1,37.9,1.0,100.0
3.622175,7.5599732,0.54055214,0.17174487,2.006719,-0.7521501,-0.44776204,-0.5880696,-2.0369835,-1.1184787,-0.8376265,3.9818368,4.099992,0.3862399,-0.41938528,2.37033,0.44648919,0.13035257,-0.40567705,-0.2790418,-0.089402236,-2.4149578,-12.309715,-0.7925151,0.3146216,7.807138,0.5063458,2.2874434,2.118189,-3.3111584,0.21474715,0.47734955,-23.52899,0.5056371,0.16788045,0.19729881,0.16227788,-0.2809582,0.65618205,2.463185,0.039068203,-3.7902727,-0.75874364,-2.3672342,0.28775012,88.26875,1,2.9,1.0,86.1
-2.4912453,-5.037327,0.6510606,-0.26264742,-0.15547146,-1.2944863,-0.8006823,0.89296806,2.1997669,1.5009066,-0.23439352,-0.27945447,-2.1966958,-0.20724286,0.49260396,1.9378157,-1.0012481,-5.4562573,-0.8815828,-0.136354,0.4059628,4.598268,22.769407,0.9961045,-1.270049,-9.658634,-0.88534296,-2.853489,-1.9884593,1.748012,-1.5006758,-0.4637252,-7.6433663,-0.57166123,-0.041707672,-0.37471035,-0.85065717,-0.33705747,1.0392005,3.1040459,0.14232568,6.7516074,7.5574627,-3.5389636,0.57491285,15.21875,1,0.5,1.0,5.6
-0.9661825,4.8001695,1.8855433,-0.7503955,-3.1588845,4.7021346,0.20815033,1.3203523,-0.025753995,-0.81073457,0.40588033,2.2712762,3.086254,0.014839872,0.20603757,-0.7991533,0.4735669,0.99983466,0.3173644,-0.23456147,-0.6753329,-1.3191048,12.566957,0.6286357,-1.1587567,1.7802771,0.102310956,1.5162137,-1.0886557,2.0108678,-0.42173317,0.11411068,7.7336783,0.5686629,0.89654857,0.61983407,8.104381,0.566062,-0.03710674,1.0503305,0.5117258,-2.8490133,-6.4050775,4.3103456,-0.36287916,9.13125,1,0.3,1.0,46.2
-1.3822868,-5.4707923,0.64309233,-0.847362,-2.5997531,4.1569514,0.07801552,-0.037370294,0.6877125,1.784069,2.7976937,-0.33761007,5.640012,0.79614013,-0.52678555,2.7749085,-0.31534642,0.9925093,-0.118590064,0.11934335,-0.059648555,-0.20182335,6.992717,0.53891295,0.21176302,-10.240699,-0.4429016,-0.15967168,0.8695181,-2.7180526,-0.83416504,-0.42482606,-25.78997,0.9968568,1.0573136,0.6190244,-2.2599301,-0.36156243,0.761443,3.569054,0.24293032,3.570602,-3.6559944,0.64844537,0.18922727,2133.6687,1,70.1,1.0,100.0
-2.128564,0.31554708,-0.78463024,0.058011383,-2.6615388,-1.017599,0.5734436,-0.5346522,1.9792931,1.4468756,2.9845064,0.017252315,6.526748,0.77984315,-0.35900936,0.19340435,1.5022558,4.205533,1.0106823,-0.3880487,1.3221508,1.7787175,-17.425808,-0.6455098,0.5233871,9.309038,-0.036238167,-2.93627,0.19842203,-3.323961,-1.3320982,0.14460436,69.01967,-0.9465393,-1.1158993,1.2800555,-0.56551474,-0.7755131,0.8583362,2.1090858,-1.9607184,6.598196,-2.371293,3.1896021,-0.2466542,1369.6875,0,76.3,1.0,45.0
-1.2338004,-3.7928448,-0.77730644,0.91424596,3.4486349,-1.4020244,-0.36905083,1.1398367,3.0829792,1.3635491,2.9287472,-0.11149097,4.3651977,0.5037192,-0.32515892,-0.10087536,0.4475257,0.33162907,-1.1815867,0.48368368,0.3803067,-0.79399,-20.781042,-1.0554348,1.8088744,8.356851,-0.14529674,-0.49752176,0.8780151,-0.4388592,2.5534909,0.44252723,-41.03752,-0.26758504,-0.97188693,0.15288578,-7.484541,-0.62988526,-0.087680504,-1.9808813,2.1368155,-8.488051,1.5931659,-5.067533,0.38526157,544.83124,1,17.9,1.0,73.9
-3.3916323,-0.4461727,1.740318,-0.2511837,-0.5338178,0.28070775,-0.37997326,-1.0699137,-2.3121338,-0.47382662,-3.1269171,1.1516013,1.3097286,0.25853124,0.123760864,-2.074768,1.457962,2.7724633,-0.44639733,0.41261315,0.5473272,5.742921,15.016839,-0.06395876,1.3005286,11.372574,-0.20197318,0.1752024,2.660831,-2.2223415,-1.0495524,0.30470672,37.04586,0.50781786,0.22917576,0.22034416,2.5861628,0.47811458,-0.90461123,-1.8516558,-1.3532248,-0.16503888,-6.826265,0.9408909,0.027732426,2355.8625,1,77.4,1.0,100.0
0.08339362,-3.786956,0.35216525,-0.015163633,4.1343913,5.1271925,0.8583855,0.39349458,1.843245,-0.10563515,0.9137544,-0.91323286,-4.015765,0.46041822,-0.5115485,0.4664325,-0.8651878,1.7942287,1.8938614,-0.59883916,-0.86858726,-1.188019,-9.180155,-1.0192235,0.9187515,-13.710998,-0.3514083,-0.69453806,-0.7201076,0.06576803,0.94367564,-0.56692076,-25.359842,-0.6449419,-0.058394704,-0.8582942,-4.884501,0.0024378,0.6905367,4.993262,-0.4864532,-0.5009635,-2.6158342,0.62903327,0.010546199,2282.8125,1,75.0,1.0,100.0
-0.005851372,4.8708715,-0.38725477,0.8712635,2.9824307,-2.4413884,0.12289022,-0.35798126,-0.19429688,-1.0394286,1.0938652,0.7883797,6.035278,0.19461381,0.056959327,1.5490867,0.55642664,5.385734,1.3915588,-0.32163998,0.635529,-1.4791431,-9.3338585,-0.28672734,0.8339981,0.34565178,-0.5319494,2.2430308,0.5558386,0.8016431,0.107615136,0.42458475,-43.58783,1.3329276,0.5929649,0.8593649,5.436053,0.229048,0.7620472,4.2783294,-0.41068822,5.6128716,-0.29706672,0.2285184,0.07558338,21.30625,0,2.4,1.0,0.7
2.782494,1.0705365,-0.53199977,-0.08031517,0.9460231,5.2251987,-0.2659212,0.18975122,-0.61098427,0.9322525,1.219089,-1.6275389,2.0430324,0.33153963,0.17051923,-2.5070822,0.52844256,0.80209833,0.98063445,-0.13330199,0.1510594,-1.6846797,-17.260176,-0.8474332,0.4706735,2.9396718,0.17975259,0.7583639,-0.022760542,-0.12195458,0.10885381,-0.26042214,69.87801,-0.07257794,1.0619011,-0.46192166,-2.2708058,0.12566583,0.14688101,3.186263,0.44619244,-3.1831803,4.9392996,-2.4539273,0.11102765,681.8,0,100.0,0.0,22.4
1.4923545,-0.1363926,-1.7189049,1.1859636,3.6161504,1.1186099,0.7329551,-1.2521058,-2.0809195,-1.2686185,1.7945266,-2.25081,-0.74823517,0.011265025,0.00055423105,-0.20976664,0.014526498,-2.6131465,-0.45957592,0.15922198,0.27695587,0.22714001,-16.41678,0.5241189,-1.7308323,-0.9827593,-0.25159612,-2.917704,-0.57799995,-0.6100009,1.2787898,0.30474228,-30.355858,0.09273735,-1.0595642,-0.1633756,6.728763,0.61462224,-0.1113425,0.46661595,-1.0555418,6.355176,-4.902886,0.9099915,0.26119268,456.5625,0,98.7,1.0,15.0
-1.0724629,6.3673596,1.8212106,-0.45335668,-0.98572254,-1.5029545,0.17121486,-1.7884197,-0.29460388,1.3701693,-0.84848815,1.1946039,3.61853,-0.1545608,0.511588,-0.9566979,-0.094150014,-1.4621515,1.473209,-0.5768508,-0.7765419,-2.0246458,-3.666332,0.14705433,-0.5563712,8.681238,0.42094737,-1.0802206,-1.9147962,1.9332345,1.7316496,0.5244636,106.45286,-0.23342554,0.718481,0.40484092,-4.3335185,-0.54496086,0.85240394,2.7772207,-0.8487282,2.176757,3.5173328,-3.750488,0.3920368,1296.6375,1,42.6,1.0,43.9
1.3909245,13.235873,1.3294908,0.10351826,0.6256501,2.153024,1.0315722,-2.0018878,-3.606086,-1.5707233,0.32388648,1.4521694,3.5901065,0.14230415,0.08304974,0.27542883,0.065152235,1.7002848,0.7475102,-0.60772234,-0.19234593,-2.5208108,-3.6367972,-0.6615387,1.1447257,-4.6230946,-0.275809,0.30379507,0.63255936,-0.082957186,1.9838884,0.25328627,-48.58801,1.3349675,0.589333,-0.41951567,-2.0127249,0.16389813,-0.27328083,-0.6974443,0.163592,7.620111,6.2992177,-0.8711418,0.32175577,569.1813,0,30.3,1.0,18.7
-0.76115435,0.16475199,1.0984606,-0.21080135,1.0371057,-0.777541,0.26524484,1.0538903,0.24916644,-0.76919544,2.2400463,-0.13041218,2.3426049,0.46806604,-0.5196059,-0.17277479,0.33562282,0.69995826,-0.39384815,0.025162935,0.68553907,3.2465708,-8.594305,-0.9598467,1.3775606,4.1206403,0.45826453,3.7334933,0.61830235,0.7384274,-0.953317,-0.42824134,-114.745926,0.96874255,0.16167174,-0.20047547,-1.7568527,-0.7212813,0.41084382,-1.8641671,-1.7298403,8.153441,9.100862,-1.2496253,-0.008848532,39.56875,1,1.3,1.0,74.1
0.5449778,5.2072625,0.34806433,-0.74245524,-2.8077557,-0.25115922,-0.14646965,0.55331105,-0.07310011,0.99170864,-2.0130756,3.1217866,4.0258713,0.45628315,-0.51405716,-1.8585805,1.2443664,-0.22046785,-0.28922278,-0.5100768,-0.092929244,-1.6167238,-21.428225,-0.5770977,0.105636306,-9.237608,-0.20140648,1.9032605,0.8569787,0.6250185,-2.2521605,-0.4022402,27.589895,-0.33558843,-0.15542686,-0.23574984,-6.1076574,-0.34898317,-0.12192963,-1.7949681,-0.39118826,0.3608458,7.9782004,1.1146898,-0.40733945,757.89374,0,45.4,1.0,24.9
-0.75234807,-7.695825,1.2029878,-0.4206718,0.99043906,-5.2033715,0.18556745,-0.76779926,-0.6743091,-0.6387051,-1.7520977,-0.5846886,-1.5090102,0.265397,-0.3079546,1.0299796,-0.5542341,0.28389004,-1.313151,0.67163986,0.8238547,-1.4842418,-8.6260195,0.5848233,-1.4233818,-2.4962864,-0.8897936,-3.0825741,-0.41557673,-1.9493915,0.5624232,0.22868678,-28.144289,-0.23438321,-0.8304599,0.35325065,-3.4879947,-0.22113992,-0.2114655,0.31033993,-1.1967828,3.138979,3.7799013,-4.4925265,0.65596306,194.8,0,45.6,1.0,6.4
-1.1108508,-9.129821,-1.9602915,0.48971677,-0.972477,3.4417648,0.37970978,-0.38884988,-1.0734107,-0.93978345,3.3615031,-3.416103,-3.672106,0.20579372,-0.3676782,0.014415999,0.61994475,1.5795109,0.41801554,-0.4643715,-0.76368743,-4.9978995,-23.507078,-0.24551131,-0.9746914,-3.533983,0.1986011,3.7836356,0.09465572,2.2717884,0.95036733,-0.36629274,-113.72242,1.3993348,0.62999433,-0.38970232,-3.6153135,-0.7016532,0.4259796,-1.5371795,0.97416365,-3.4569283,-6.6816406,0.6157523,0.51786655,3043.75,0,100.0,0.0,100.0
-1.4466571,-6.348404,-1.0891733,0.29126483,2.2061565,6.9658546,0.20426585,0.0007091881,-3.2030375,-1.719207,2.0544858,-0.4984862,-3.1972175,-0.86843574,0.56396437,-0.28467405,1.2068881,2.3214989,1.5344751,-0.6467944,-0.03768563,-2.3588047,-6.2762113,0.36253843,-0.60194516,-8.060627,-0.042798292,-0.8100361,-0.29146823,-0.57312113,-0.18040021,-0.28433797,-13.751152,0.6784375,0.14251135,0.063831456,0.78049344,-0.40319735,-0.6443367,-4.7503037,-1.6900747,8.913732,1.420544,0.8303758,0.35786712,1509.7,1,49.6,1.0,100.0
-1.0736507,3.1182542,2.546392,-0.14527212,3.118172,5.145439,0.23735277,0.61440146,0.92868555,0.7352945,-0.73121804,-1.0194639,-0.166831,0.08778969,-0.11030707,-1.0584098,1.7540202,5.773522,0.20101888,0.50623435,0.110364154,-0.7491497,10.986882,0.46530455,-0.87687194,-7.8592453,0.041472018,2.2668035,0.073139265,1.3864329,0.06253905,-0.36517945,2.404459,0.92858565,0.93238765,-0.5155925,1.0643094,-0.1935694,0.5672568,0.7222644,0.87751716,-5.3152404,8.793476,-3.974928,0.14032528,380.46875,0,51.0,1.0,12.5
-1.7406658,-6.9967604,-2.112494,0.53231114,1.4249909,-0.15848036,0.83298975,0.42990652,2.674771,0.6698014,-0.1766483,2.2056656,-1.0952021,-0.25140634,-0.24880017,0.5670403,1.0960029,5.1689563,-0.17901863,0.58597434,-0.7283469,-4.0520406,-11.214127,-1.0960864,1.4921058,-6.2108817,0.4329535,0.028588204,-0.1362028,-0.40971968,-0.49144727,-0.1497774,-0.094139285,0.6678861,0.022343447,0.11872993,0.4575612,-0.52386683,0.49156374,-0.8029758,0.50835055,-3.9468644,-3.4695547,-1.9532872,0.6009086,566.1375,0,26.4,1.0,18.6
0.96477944,6.816332,-0.42554125,1.1438029,3.189272,-5.8195014,0.36725664,-1.812157,-0.15756243,0.5866833,-1.7384597,0.4227695,-1.1989626,0.53569657,-0.46897274,2.4495845,-0.40944558,2.9291363,1.5628405,-0.672146,-0.015213017,0.039951406,15.01608,1.0422078,-1.4314264,6.978299,1.1446973,-0.2949245,-2.5342405,3.1894276,-0.89524335,0.47694287,53.163742,-0.32501465,-0.3241187,-0.27320203,-3.4658577,-0.22005968,0.12035635,2.9432368,-1.4150746,-4.6082435,-9.807904,3.8531942,-0.659726,152.1875,1,5.0,1.0,27.1
-3.0302656,-11.832097,0.0360763,-0.6068335,-0.05476084,-3.088408,0.2493539,-1.1753786,-3.1105638,-1.7630253,1.1254722,-2.5749178,-1.2088363,-0.0068991915,0.39380032,-0.3023688,-0.66163313,2.011322,0.068042,0.3288163,-0.13230218,2.8673813,3.093391,-0.96938187,1.7515842,-9.056515,-0.85117555,-0.0032687872,-0.060716566,1.3981636,2.362799,0.62759376,65.18866,-1.0423405,-0.58394605,-0.2465273,1.8430274,0.5819033,-0.08688416,0.34883723,1.4165764,-10.144325,-8.902077,-2.421871,0.6085864,633.1,1,20.8,1.0,69.3
1.7589214,-4.1144595,-1.6090968,0.53851974,1.0620552,6.451798,0.9922381,-0.23462103,-0.73190296,-1.842872,3.5479228,-3.7576807,-1.0291389,0.13749668,0.19838987,0.39321467,-0.35679743,-1.521668,0.9584509,-0.7040952,-0.66316605,-6.109569,-6.782696,0.30128902,-0.051962096,-3.5228243,-1.3431959,-0.91296667,0.25935984,1.5761491,0.8983719,-0.07479481,9.637589,-0.105644256,0.493565,-0.6056028,2.4268682,0.9533712,-1.2668849,-3.9554029,0.06382574,6.833655,5.870724,-2.3920672,0.33197957,1345.3375,1,44.2,1.0,100.0
-0.09485429,-1.4882475,0.38049862,-0.3318006,-2.8255231,-0.69561684,0.14786193,1.3947945,1.6829072,0.40207356,-0.5032335,-0.394358,-4.0622344,-0.09175444,-0.32995617,-0.6987991,0.39107537,3.2963908,0.49179384,-0.14015332,0.44946042,1.5083328,0.04998781,-1.1312681,1.7733809,2.5889611,0.20292108,-3.5158663,-0.5337236,-1.8553404,2.2775216,-0.2093353,-24.909763,-0.9543381,-0.45807648,0.7530065,0.5043585,-0.49784338,-0.2190899,-2.6428597,-2.1470788,7.4047766,-2.9271867,2.8972764,-0.1041205,1016.61255,0,70.4,1.0,33.4
-2.1063247,-12.53878,-1.0460752,-0.642784,-3.2011619,3.8724306,0.87792027,-2.02299,-2.4147751,-0.39477685,-0.3705921,-1.2943436,0.043971326,0.42044768,-0.04030528,-1.1814548,0.061024506,-1.3156147,-0.25942546,0.11496723,0.09361486,2.066634,-6.1664996,-0.103129275,-0.7669932,-9.406048,-0.9739825,-1.4616842,0.56565857,-1.4091562,-0.5176327,-0.10870003,18.244434,-0.50002867,-1.1525623,-0.21436934,-4.9384656,0.2156969,-1.1692836,-4.981707,1.1608642,-1.5113666,-4.9934583,5.4299545,-0.44290945,1890.1687,1,62.1,1.0,100.0
0.930834,3.1980004,0.65696156,0.24054979,2.7970223,1.0281074,-0.119609706,-0.33657888,0.5834365,-0.036054067,0.3194884,1.7456114,1.4471457,-0.08094888,0.080007106,-0.46701184,-0.19411181,1.0709858,0.3991047,-0.1106472,0.25985572,-0.25389752,10.294939,0.19444767,0.12517412,1.6242473,0.55965203,1.9667752,-1.1028554,1.5459863,-0.983347,0.08530265,44.71201,-0.26828223,-0.4759843,-0.6364655,-0.4800401,0.41329765,-0.23488049,1.1412948,-0.75247,7.433829,0.2084162,1.1644195,0.009506834,1004.4375,1,33.0,1.0,100.0
